Vf,composite,P2020,P2016,S2020,S2018,G2018,AG2018,MEAN,SEM,RSE,Δ,Δ/MEAN,Δ/SEM
0.400000,0.108857,0.088967,0.110682,0.092377,0.119424,0.130289,0.077630,0.103228,0.008219,0.079620,0.005629,0.054530,0.684877
0.405000,0.117215,0.099524,0.118696,0.102533,0.126457,0.134161,0.087983,0.111559,0.007225,0.064764,0.005656,0.050700,0.782837
0.410000,0.125623,0.110359,0.126772,0.112881,0.133642,0.138567,0.098772,0.120165,0.006247,0.051987,0.005458,0.045421,0.873699
0.415000,0.134203,0.121471,0.135043,0.123442,0.141122,0.143569,0.109988,0.129106,0.005306,0.041098,0.005097,0.039479,0.960611
0.420000,0.143090,0.132893,0.143655,0.134274,0.149035,0.149234,0.121660,0.138459,0.004418,0.031908,0.004631,0.033447,1.048212
0.425000,0.152429,0.144691,0.152755,0.145466,0.157501,0.155643,0.133851,0.148318,0.003597,0.024252,0.004111,0.027717,1.142897
0.430000,0.162359,0.156960,0.162483,0.157130,0.166627,0.162888,0.146658,0.158791,0.002859,0.018005,0.003568,0.022470,1.247989
0.435000,0.173016,0.169815,0.172969,0.169399,0.176506,0.171077,0.160204,0.169995,0.002226,0.013095,0.003021,0.017771,1.357143
0.440000,0.184526,0.183386,0.184332,0.182416,0.187225,0.180334,0.174629,0.182054,0.001750,0.009613,0.002472,0.013578,1.412571
0.445000,0.197006,0.197811,0.196681,0.196326,0.198869,0.190797,0.190085,0.195095,0.001519,0.007786,0.001911,0.009795,1.258065
0.450000,0.210569,0.213230,0.210116,0.211279,0.211528,0.202622,0.206721,0.209249,0.001594,0.007618,0.001320,0.006308,0.828105
0.455000,0.225322,0.229782,0.224736,0.227416,0.225302,0.215974,0.224678,0.224648,0.001912,0.008511,0.000674,0.003000,0.352510
0.460000,0.241370,0.247597,0.240635,0.244872,0.240300,0.231024,0.244082,0.241418,0.002360,0.009776,-0.000048,-0.000199,-0.020339
0.465000,0.258816,0.266792,0.257903,0.263770,0.256640,0.247939,0.265034,0.259680,0.002865,0.011033,-0.000864,-0.003327,-0.301571
0.470000,0.277751,0.287465,0.276624,0.284213,0.274439,0.266877,0.287605,0.279537,0.003389,0.012124,-0.001786,-0.006389,-0.526999
0.475000,0.298257,0.309689,0.296871,0.306281,0.293807,0.287972,0.311832,0.301075,0.003912,0.012993,-0.002818,-0.009360,-0.720348
0.480000,0.320394,0.333509,0.318696,0.330022,0.314837,0.311322,0.337710,0.324349,0.004422,0.013633,-0.003955,-0.012194,-0.894392
0.485000,0.344191,0.358930,0.342126,0.355446,0.337586,0.336982,0.365194,0.349377,0.004911,0.014056,-0.005186,-0.014844,-1.055997
0.490000,0.369641,0.385915,0.367152,0.382519,0.362073,0.364948,0.394189,0.376133,0.005373,0.014285,-0.006492,-0.017260,-1.208264
0.495000,0.396690,0.414379,0.393720,0.411156,0.388262,0.395151,0.424556,0.404537,0.005806,0.014352,-0.007847,-0.019397,-1.351533
0.500000,0.425236,0.444190,0.421734,0.441220,0.416059,0.427448,0.456107,0.434460,0.006215,0.014305,-0.009224,-0.021231,-1.484151
0.505000,0.455122,0.475164,0.451043,0.472519,0.445307,0.461623,0.488611,0.465711,0.006604,0.014180,-0.010589,-0.022737,-1.603422
0.510000,0.486141,0.507075,0.481454,0.504816,0.475790,0.497384,0.521799,0.498053,0.006982,0.014019,-0.011912,-0.023917,-1.706101
0.515000,0.518041,0.539656,0.512725,0.537829,0.507240,0.534371,0.555374,0.531199,0.007360,0.013855,-0.013158,-0.024770,-1.787772
0.520000,0.550530,0.572611,0.544584,0.571243,0.539342,0.572167,0.589015,0.564827,0.007746,0.013714,-0.014297,-0.025312,-1.845727
0.525000,0.583290,0.605624,0.576728,0.604723,0.571755,0.610308,0.622394,0.598589,0.008143,0.013604,-0.015299,-0.025558,-1.878792
0.530000,0.615988,0.638370,0.608845,0.637926,0.604119,0.648306,0.655187,0.632126,0.008549,0.013524,-0.016138,-0.025530,-1.887706
0.535000,0.648290,0.670532,0.640617,0.670515,0.636078,0.685664,0.687085,0.665082,0.008957,0.013468,-0.016792,-0.025248,-1.874735
0.540000,0.679874,0.701807,0.671739,0.702170,0.667290,0.721897,0.717803,0.697118,0.009351,0.013414,-0.017244,-0.024736,-1.844081
0.545000,0.710440,0.731917,0.701926,0.732601,0.697447,0.756557,0.747095,0.727924,0.009712,0.013342,-0.017484,-0.024019,-1.800247
0.550000,0.739723,0.760621,0.730927,0.761559,0.726280,0.789245,0.774757,0.757232,0.010020,0.013232,-0.017509,-0.023122,-1.747405
0.555000,0.767500,0.787719,0.758524,0.788837,0.753570,0.819633,0.800629,0.784819,0.010254,0.013065,-0.017319,-0.022068,-1.688999
0.560000,0.793594,0.813054,0.784546,0.814279,0.779155,0.847471,0.824605,0.810518,0.010397,0.012828,-0.016924,-0.020880,-1.627777
0.565000,0.817877,0.836516,0.808865,0.837781,0.802928,0.872593,0.846623,0.834218,0.010434,0.012508,-0.016341,-0.019588,-1.566130
0.570000,0.840271,0.858042,0.831398,0.859283,0.824833,0.894923,0.866669,0.855858,0.010361,0.012106,-0.015587,-0.018212,-1.504391
0.575000,0.860740,0.877610,0.852104,0.878776,0.844866,0.914465,0.884769,0.875432,0.010174,0.011622,-0.014692,-0.016783,-1.444073
0.580000,0.879295,0.895237,0.870981,0.896288,0.863065,0.931303,0.900980,0.892976,0.009879,0.011063,-0.013681,-0.015321,-1.384857
0.585000,0.895978,0.910974,0.888062,0.911881,0.879499,0.945581,0.915392,0.908565,0.009485,0.010440,-0.012587,-0.013854,-1.327043
0.590000,0.910863,0.924899,0.903405,0.925647,0.894265,0.957494,0.928110,0.922303,0.009006,0.009765,-0.011440,-0.012404,-1.270264
0.595000,0.924047,0.937115,0.917092,0.937697,0.907478,0.967274,0.939258,0.934319,0.008459,0.009054,-0.010272,-0.010994,-1.214328
0.600000,0.935642,0.947737,0.929221,0.948159,0.919260,0.975171,0.948964,0.944752,0.007863,0.008323,-0.009110,-0.009643,-1.158591
0.605000,0.945771,0.956895,0.939902,0.957168,0.929738,0.981442,0.957362,0.953751,0.007234,0.007585,-0.007980,-0.008367,-1.103124
0.610000,0.954562,0.964721,0.949249,0.964864,0.939035,0.986338,0.964583,0.961465,0.006590,0.006854,-0.006903,-0.007180,-1.047496
0.615000,0.962615,0.971353,0.957379,0.971385,0.947268,0.990096,0.970755,0.968039,0.005947,0.006143,-0.005424,-0.005603,-0.912056
0.620000,0.970833,0.976923,0.964410,0.976866,0.954547,0.992932,0.975997,0.973612,0.005319,0.005463,-0.002779,-0.002854,-0.522467
0.625000,0.977583,0.981561,0.970454,0.981438,0.960971,0.995036,0.980424,0.978314,0.004715,0.004820,-0.000731,-0.000747,-0.155037
0.630000,0.983037,0.985388,0.975619,0.985219,0.968723,0.996569,0.984138,0.982609,0.003888,0.003957,0.000428,0.000436,0.110082
0.635000,0.987371,0.988519,0.980006,0.988322,0.975390,0.997666,0.987235,0.986190,0.003150,0.003194,0.001181,0.001198,0.374921
0.640000,0.990754,0.991056,0.983709,0.990847,0.980957,0.998439,0.989799,0.989135,0.002516,0.002544,0.001619,0.001637,0.643482
0.645000,0.993347,0.993093,0.986815,0.992884,0.985523,0.998973,0.991909,0.991533,0.001984,0.002001,0.001814,0.001829,0.914315
0.650000,0.995298,0.994714,0.990057,0.994514,0.989196,0.999335,0.993631,0.993575,0.001493,0.001503,0.001723,0.001734,1.154052
0.655000,0.996737,0.995991,0.992831,0.995806,0.992090,0.999577,0.995026,0.995220,0.001087,0.001092,0.001517,0.001524,1.395584
0.660000,0.997777,0.996988,0.994931,0.996822,0.994323,0.999735,0.996148,0.996491,0.000777,0.000780,0.001286,0.001291,1.655084
0.665000,0.998515,0.997758,0.996485,0.997613,0.996007,0.999837,0.997042,0.997457,0.000548,0.000549,0.001058,0.001061,1.930657
0.670000,0.999027,0.998347,0.997612,0.998344,0.997250,0.999902,0.997748,0.998201,0.000383,0.000384,0.000826,0.000827,2.156658
0.675000,0.999375,0.998897,0.998411,0.998919,0.998146,0.999942,0.998301,0.998769,0.000268,0.000268,0.000606,0.000607,2.261194
0.680000,0.999606,0.999297,0.998965,0.999308,0.998777,0.999966,0.998730,0.999174,0.000188,0.000188,0.000432,0.000432,2.297872
0.685000,0.999757,0.999562,0.999340,0.999567,0.999211,0.999980,0.999060,0.999453,0.000133,0.000133,0.000304,0.000304,2.285714
0.690000,0.999853,0.999732,0.999588,0.999734,0.999502,0.999989,0.999311,0.999643,0.000095,0.000095,0.000210,0.000210,2.210526
0.695000,0.999913,0.999840,0.999749,0.999840,0.999693,0.999994,0.999500,0.999769,0.000068,0.000068,0.000144,0.000144,2.117647
0.700000,0.999950,0.999906,0.999850,0.999906,0.999815,0.999997,0.999645,0.999853,0.000049,0.000049,0.000097,0.000097,1.979592
0.705000,0.999971,0.999946,0.999912,0.999946,0.999891,0.999998,0.999787,0.999913,0.000029,0.000029,0.000058,0.000058,2.000000
0.710000,0.999984,0.999970,0.999950,0.999970,0.999937,0.999999,0.999875,0.999950,0.000017,0.000017,0.000034,0.000034,2.000000
0.715000,0.999991,0.999984,0.999972,0.999983,0.999965,1.000000,0.999928,0.999972,0.000010,0.000010,0.000019,0.000019,1.900000
0.720000,0.999995,0.999991,0.999985,0.999991,0.999981,1.000000,0.999960,0.999985,0.000006,0.000006,0.000010,0.000010,1.666667
0.725000,0.999998,0.999995,0.999992,0.999995,0.999990,1.000000,0.999978,0.999992,0.000003,0.000003,0.000006,0.000006,2.000000
0.730000,0.999999,0.999998,0.999996,0.999998,0.999995,1.000000,0.999988,0.999996,0.000002,0.000002,0.000003,0.000003,1.500000
0.735000,0.999999,0.999999,0.999998,0.999999,0.999997,1.000000,0.999994,0.999998,0.000001,0.000001,0.000001,0.000001,1.000000
0.740000,1.000000,0.999999,0.999999,0.999999,0.999999,1.000000,0.999997,0.999999,0.000000,0.000000,0.000001,0.000001,nan
0.745000,1.000000,1.000000,0.999999,1.000000,0.999999,1.000000,0.999999,0.999999,0.000000,0.000000,0.000001,0.000001,nan
0.750000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.999999,1.000000,0.000000,0.000000,0.000000,0.000000,nan
