Vf,composite,P2020,P2016,S2018,S2016,G2018,AG2018,MEAN,SEM,RSE,Δ,Δ/MEAN,Δ/SEM
0.365000,0.149844,0.136192,0.209492,0.128560,0.051303,0.242422,0.200559,0.161421,0.028429,0.176117,-0.011577,-0.071719,-0.407225
0.370000,0.171184,0.155505,0.229312,0.149157,0.064234,0.262805,0.222360,0.180562,0.029458,0.163146,-0.009378,-0.051938,-0.318352
0.375000,0.192723,0.175124,0.248238,0.170404,0.079018,0.281654,0.243302,0.199623,0.030000,0.150283,-0.006900,-0.034565,-0.230000
0.380000,0.214035,0.194732,0.266046,0.191881,0.095567,0.298800,0.263041,0.218344,0.030044,0.137599,-0.004309,-0.019735,-0.143423
0.385000,0.234726,0.214044,0.282591,0.213170,0.113709,0.314187,0.281330,0.236505,0.029606,0.125181,-0.001779,-0.007522,-0.060089
0.390000,0.254459,0.232810,0.297799,0.233884,0.133199,0.327859,0.298021,0.253929,0.028727,0.113130,0.000530,0.002087,0.018450
0.395000,0.272975,0.250831,0.311663,0.253692,0.153726,0.339936,0.313066,0.270486,0.027467,0.101547,0.002489,0.009202,0.090618
0.400000,0.290099,0.267955,0.324231,0.272335,0.174939,0.350587,0.326503,0.286092,0.025898,0.090523,0.004007,0.014006,0.154722
0.405000,0.305745,0.284082,0.335592,0.289637,0.196466,0.360007,0.338437,0.300704,0.024098,0.080139,0.005041,0.016764,0.209187
0.410000,0.319906,0.299157,0.345862,0.305507,0.217940,0.368391,0.349018,0.314312,0.022150,0.070471,0.005594,0.017798,0.252551
0.415000,0.332647,0.313167,0.355167,0.319934,0.239024,0.375921,0.358417,0.326938,0.020129,0.061568,0.005709,0.017462,0.283621
0.420000,0.344084,0.326139,0.363634,0.332972,0.259433,0.382748,0.366812,0.338623,0.018098,0.053446,0.005461,0.016127,0.301746
0.425000,0.354366,0.338130,0.371379,0.344732,0.278946,0.388996,0.374366,0.349425,0.016111,0.046107,0.004941,0.014140,0.306685
0.430000,0.363660,0.349228,0.378507,0.355357,0.297419,0.394759,0.381220,0.359415,0.014204,0.039520,0.004245,0.011811,0.298859
0.435000,0.372137,0.359539,0.385102,0.365012,0.314784,0.400111,0.387493,0.368673,0.012401,0.033637,0.003464,0.009396,0.279332
0.440000,0.379956,0.369190,0.391239,0.373867,0.331046,0.405111,0.393279,0.377289,0.010708,0.028381,0.002667,0.007069,0.249066
0.445000,0.387264,0.378318,0.396977,0.382086,0.346273,0.409812,0.398653,0.385353,0.009124,0.023677,0.001911,0.004959,0.209448
0.450000,0.394189,0.387065,0.402373,0.389823,0.360582,0.414271,0.403680,0.392966,0.007639,0.019439,0.001223,0.003112,0.160099
0.455000,0.400843,0.395573,0.407483,0.397217,0.374127,0.418549,0.408419,0.400228,0.006238,0.015586,0.000615,0.001537,0.098589
0.460000,0.407328,0.403982,0.412365,0.404393,0.387083,0.422719,0.412936,0.407246,0.004910,0.012057,0.000082,0.000201,0.016701
0.465000,0.413735,0.412420,0.417085,0.411464,0.399632,0.426864,0.417301,0.414128,0.003657,0.008831,-0.000393,-0.000949,-0.107465
0.470000,0.420152,0.421003,0.421720,0.418535,0.411954,0.431072,0.421600,0.420981,0.002518,0.005981,-0.000829,-0.001969,-0.329230
0.475000,0.426667,0.429829,0.426354,0.425707,0.424219,0.435439,0.425927,0.427913,0.001685,0.003938,-0.001246,-0.002912,-0.739466
0.480000,0.433368,0.438981,0.431079,0.433075,0.436582,0.440060,0.430391,0.435028,0.001676,0.003853,-0.001660,-0.003816,-0.990453
0.485000,0.440347,0.448521,0.435990,0.440738,0.449177,0.445025,0.435107,0.442426,0.002499,0.005648,-0.002079,-0.004699,-0.831933
0.490000,0.447694,0.458494,0.441184,0.448789,0.462120,0.450420,0.440195,0.450200,0.003625,0.008052,-0.002506,-0.005566,-0.691310
0.495000,0.455495,0.468927,0.446753,0.457321,0.475503,0.456317,0.445777,0.458433,0.004844,0.010566,-0.002938,-0.006409,-0.606524
0.500000,0.463833,0.479830,0.452780,0.466419,0.489401,0.462778,0.451968,0.467196,0.006090,0.013035,-0.003363,-0.007198,-0.552217
0.505000,0.472778,0.491201,0.459338,0.476161,0.503865,0.469848,0.458875,0.476548,0.007336,0.015394,-0.003770,-0.007911,-0.513904
0.510000,0.482389,0.503023,0.466481,0.486610,0.518928,0.477558,0.466591,0.486532,0.008567,0.017608,-0.004143,-0.008515,-0.483600
0.515000,0.492707,0.515271,0.474249,0.497813,0.534602,0.485924,0.475191,0.497175,0.009771,0.019653,-0.004468,-0.008987,-0.457272
0.520000,0.503755,0.527910,0.482663,0.509801,0.550880,0.494947,0.484732,0.508489,0.010940,0.021515,-0.004734,-0.009310,-0.432724
0.525000,0.515539,0.540900,0.491723,0.522583,0.567735,0.504613,0.495247,0.520467,0.012069,0.023189,-0.004928,-0.009468,-0.408319
0.530000,0.528041,0.554196,0.501413,0.536144,0.585119,0.514899,0.506746,0.533086,0.013153,0.024673,-0.005045,-0.009464,-0.383563
0.535000,0.541229,0.567747,0.511699,0.550452,0.602971,0.525767,0.519214,0.546308,0.014191,0.025976,-0.005079,-0.009297,-0.357903
0.540000,0.555051,0.581502,0.522533,0.565453,0.621211,0.537173,0.532612,0.560081,0.015181,0.027105,-0.005030,-0.008981,-0.331335
0.545000,0.569440,0.595407,0.533857,0.581073,0.639747,0.549065,0.546878,0.574338,0.016124,0.028074,-0.004898,-0.008528,-0.303771
0.550000,0.584317,0.609406,0.545602,0.597226,0.658477,0.561385,0.561929,0.589004,0.017020,0.028896,-0.004687,-0.007958,-0.275382
0.555000,0.599595,0.623443,0.557694,0.613809,0.677291,0.574069,0.577662,0.603995,0.017870,0.029586,-0.004400,-0.007285,-0.246223
0.560000,0.615176,0.637460,0.570059,0.630713,0.696076,0.587054,0.593960,0.619220,0.018674,0.030157,-0.004044,-0.006531,-0.216558
0.565000,0.630961,0.651402,0.582619,0.647822,0.714721,0.600271,0.610692,0.634588,0.019432,0.030621,-0.003627,-0.005716,-0.186651
0.570000,0.646849,0.665211,0.595303,0.665017,0.733117,0.613654,0.627717,0.650003,0.020145,0.030992,-0.003154,-0.004852,-0.156565
0.575000,0.662738,0.678835,0.608042,0.682180,0.751160,0.627136,0.644893,0.665374,0.020810,0.031276,-0.002636,-0.003962,-0.126670
0.580000,0.678530,0.692221,0.620774,0.699200,0.768759,0.640651,0.662073,0.680613,0.021425,0.031479,-0.002083,-0.003060,-0.097223
0.585000,0.694130,0.705322,0.633444,0.715968,0.785829,0.654135,0.679117,0.695636,0.021989,0.031610,-0.001506,-0.002165,-0.068489
0.590000,0.709452,0.718093,0.646005,0.732388,0.802299,0.667529,0.695889,0.710367,0.022497,0.031670,-0.000915,-0.001288,-0.040672
0.595000,0.724413,0.730496,0.658417,0.748374,0.818111,0.680773,0.712263,0.724739,0.022947,0.031662,-0.000326,-0.000450,-0.014207
0.600000,0.738942,0.742500,0.670647,0.763850,0.833219,0.693813,0.728126,0.738692,0.023337,0.031592,0.000250,0.000338,0.010713
0.605000,0.752976,0.754079,0.682669,0.778757,0.847587,0.706598,0.743378,0.752178,0.023664,0.031461,0.000798,0.001061,0.033722
0.610000,0.766461,0.765214,0.694463,0.793044,0.861192,0.719081,0.757935,0.765155,0.023926,0.031269,0.001306,0.001707,0.054585
0.615000,0.779355,0.775896,0.706011,0.806677,0.874020,0.731220,0.771730,0.777592,0.024122,0.031021,0.001763,0.002267,0.073087
0.620000,0.791624,0.789152,0.720377,0.819633,0.886068,0.742976,0.784713,0.790486,0.023940,0.030285,0.001138,0.001440,0.047536
0.625000,0.803247,0.804559,0.738390,0.831902,0.897336,0.758003,0.796849,0.804507,0.023065,0.028670,-0.001260,-0.001566,-0.054628
0.630000,0.814213,0.819643,0.756380,0.843482,0.907836,0.775164,0.808122,0.818438,0.021948,0.026817,-0.004225,-0.005162,-0.192500
0.635000,0.824522,0.834441,0.774245,0.854383,0.917581,0.791433,0.818529,0.831769,0.020811,0.025020,-0.007247,-0.008713,-0.348229
0.640000,0.834181,0.848994,0.791884,0.864621,0.926590,0.806640,0.828705,0.844572,0.019677,0.023298,-0.010391,-0.012303,-0.528078
0.645000,0.843208,0.863328,0.809202,0.874219,0.934885,0.820663,0.842194,0.857415,0.018462,0.021532,-0.014207,-0.016570,-0.769527
0.650000,0.854177,0.877444,0.826123,0.883207,0.942492,0.833454,0.854238,0.869493,0.017313,0.019912,-0.015316,-0.017615,-0.884653
0.655000,0.867555,0.891303,0.842583,0.891615,0.949438,0.845046,0.865031,0.880836,0.016254,0.018453,-0.013281,-0.015078,-0.817091
0.660000,0.880261,0.904821,0.858538,0.899480,0.955752,0.855565,0.874817,0.891495,0.015303,0.017166,-0.011234,-0.012601,-0.734104
0.665000,0.892444,0.917872,0.873953,0.906836,0.961466,0.865214,0.883869,0.901535,0.014467,0.016047,-0.009091,-0.010084,-0.628396
0.670000,0.904224,0.930298,0.888793,0.913747,0.966611,0.874266,0.892464,0.911030,0.013734,0.015075,-0.006806,-0.007471,-0.495558
0.675000,0.915664,0.941921,0.903012,0.925787,0.971220,0.883022,0.900856,0.920970,0.013108,0.014233,-0.005306,-0.005761,-0.404791
0.680000,0.926763,0.952570,0.916540,0.937011,0.975328,0.891775,0.909250,0.930412,0.012497,0.013432,-0.003649,-0.003922,-0.291990
0.685000,0.937449,0.962102,0.929284,0.947383,0.978968,0.900767,0.917783,0.939381,0.011842,0.012606,-0.001932,-0.002057,-0.163148
0.690000,0.947591,0.970415,0.941129,0.956843,0.982175,0.910145,0.926504,0.947869,0.011092,0.011702,-0.000278,-0.000293,-0.025063
0.695000,0.957029,0.977468,0.951951,0.965323,0.984983,0.919935,0.935375,0.955839,0.010215,0.010687,0.001190,0.001245,0.116495
0.700000,0.965598,0.983280,0.961635,0.972764,0.987427,0.930035,0.944270,0.963235,0.009206,0.009557,0.002363,0.002453,0.256680
0.705000,0.973163,0.987924,0.970093,0.979131,0.989539,0.940227,0.952999,0.969985,0.008087,0.008337,0.003178,0.003276,0.392976
0.710000,0.979634,0.991519,0.977282,0.984430,0.991353,0.950216,0.961333,0.976022,0.006902,0.007072,0.003612,0.003701,0.523327
0.715000,0.984991,0.994215,0.983213,0.988707,0.992900,0.959677,0.969044,0.981293,0.005709,0.005818,0.003698,0.003768,0.647749
0.720000,0.989271,0.996169,0.987952,0.992049,0.994210,0.968309,0.975934,0.985770,0.004565,0.004631,0.003501,0.003552,0.766922
0.725000,0.992571,0.997540,0.991614,0.994573,0.995838,0.975876,0.981867,0.989551,0.003554,0.003592,0.003020,0.003052,0.849747
0.730000,0.995021,0.998468,0.994345,0.996412,0.997332,0.982244,0.986779,0.992597,0.002680,0.002700,0.002424,0.002442,0.904478
0.735000,0.996774,0.999076,0.996311,0.997705,0.998344,0.987381,0.990688,0.994918,0.001945,0.001955,0.001856,0.001865,0.954242
0.740000,0.997981,0.999460,0.997673,0.998581,0.999005,0.991351,0.993671,0.996623,0.001356,0.001361,0.001358,0.001363,1.001475
0.745000,0.998779,0.999695,0.998582,0.999152,0.999422,0.994290,0.995854,0.997833,0.000909,0.000911,0.000946,0.000948,1.040704
0.750000,0.999288,0.999833,0.999167,0.999511,0.999675,0.996371,0.997385,0.998657,0.000585,0.000586,0.000631,0.000632,1.078632
