Vf,composite,P2020,P2016,S2020,S2016,G2019,AG2019,MEAN,SEM,RSE,Δ,Δ/MEAN,Δ/SEM
0.500000,0.262712,0.247664,0.265751,0.266092,0.314575,0.250639,0.281949,0.271112,0.010049,0.037066,-0.008400,-0.030984,-0.835904
0.505000,0.282716,0.265357,0.284389,0.285935,0.336630,0.269228,0.306221,0.291293,0.010823,0.037155,-0.008577,-0.029445,-0.792479
0.510000,0.305403,0.285699,0.305278,0.308459,0.360333,0.290572,0.333549,0.313982,0.011526,0.036709,-0.008579,-0.027323,-0.744317
0.515000,0.330811,0.308806,0.328462,0.333744,0.385594,0.314750,0.363860,0.339203,0.012148,0.035813,-0.008392,-0.024740,-0.690813
0.520000,0.358916,0.334742,0.353945,0.361804,0.412307,0.341769,0.396981,0.366925,0.012684,0.034568,-0.008009,-0.021827,-0.631425
0.525000,0.389617,0.363497,0.381687,0.392576,0.440358,0.371552,0.432637,0.397051,0.013133,0.033076,-0.007434,-0.018723,-0.566055
0.530000,0.422737,0.394983,0.411597,0.425906,0.469620,0.403935,0.470452,0.429416,0.013497,0.031431,-0.006679,-0.015554,-0.494851
0.535000,0.458017,0.429019,0.443527,0.461549,0.499959,0.438661,0.509966,0.463780,0.013780,0.029712,-0.005763,-0.012426,-0.418215
0.540000,0.495121,0.465334,0.477270,0.499162,0.531226,0.475383,0.550641,0.499836,0.013982,0.027973,-0.004715,-0.009433,-0.337219
0.545000,0.533638,0.503558,0.512556,0.538310,0.563254,0.513679,0.591890,0.537208,0.014099,0.026245,-0.003570,-0.006645,-0.253209
0.550000,0.573091,0.543234,0.549053,0.578476,0.595852,0.553059,0.633093,0.575461,0.014123,0.024542,-0.002370,-0.004118,-0.167811
0.555000,0.612956,0.583828,0.586371,0.619083,0.628799,0.592985,0.673631,0.614116,0.014043,0.022867,-0.001160,-0.001889,-0.082603
0.560000,0.652676,0.624750,0.624073,0.659513,0.661839,0.632897,0.712907,0.652663,0.013842,0.021208,0.000013,0.000020,0.000939
0.565000,0.691685,0.665375,0.661683,0.699140,0.694679,0.672227,0.750376,0.690580,0.013507,0.019559,0.001105,0.001600,0.081809
0.570000,0.729431,0.705075,0.698707,0.737359,0.727000,0.710430,0.785564,0.727356,0.013028,0.017911,0.002075,0.002853,0.159272
0.575000,0.765399,0.743247,0.734650,0.773615,0.758455,0.747002,0.818092,0.762510,0.012405,0.016269,0.002889,0.003789,0.232890
0.580000,0.799139,0.779346,0.769042,0.807434,0.788694,0.781499,0.847679,0.795616,0.011645,0.014636,0.003523,0.004428,0.302533
0.585000,0.830280,0.812907,0.801454,0.838439,0.817374,0.813558,0.874157,0.826315,0.010765,0.013028,0.003965,0.004798,0.368323
0.590000,0.858550,0.843572,0.831526,0.866370,0.844182,0.842899,0.897463,0.854335,0.009789,0.011458,0.004215,0.004934,0.430585
0.595000,0.883780,0.871097,0.858975,0.891087,0.868854,0.869342,0.917636,0.879498,0.008750,0.009949,0.004282,0.004869,0.489371
0.600000,0.905908,0.895361,0.883615,0.912566,0.891188,0.892798,0.934803,0.901722,0.007683,0.008520,0.004186,0.004642,0.544839
0.605000,0.924974,0.916362,0.905355,0.930893,0.911061,0.913271,0.949161,0.921017,0.006622,0.007190,0.003957,0.004296,0.597554
0.610000,0.941107,0.934202,0.924198,0.946242,0.928428,0.930848,0.960963,0.937480,0.005601,0.005975,0.003627,0.003869,0.647563
0.615000,0.954508,0.949072,0.940239,0.958857,0.943326,0.945686,0.970492,0.951279,0.004647,0.004885,0.003229,0.003394,0.694857
0.620000,0.965434,0.961234,0.953642,0.969030,0.955864,0.957996,0.978051,0.962636,0.003780,0.003927,0.002798,0.002907,0.740212
0.625000,0.974174,0.970988,0.964634,0.977079,0.966213,0.968032,0.983938,0.971814,0.003015,0.003102,0.002360,0.002428,0.782753
0.630000,0.981033,0.978661,0.973475,0.983326,0.974585,0.976066,0.988440,0.979092,0.002356,0.002406,0.001941,0.001982,0.823854
0.635000,0.986312,0.984579,0.980451,0.988080,0.981223,0.982380,0.991819,0.984755,0.001804,0.001832,0.001557,0.001581,0.863082
0.640000,0.990295,0.989053,0.985846,0.991628,0.986379,0.987250,0.994310,0.989078,0.001353,0.001368,0.001217,0.001230,0.899483
0.645000,0.993243,0.992369,0.989937,0.994224,0.990302,0.990936,0.996110,0.992313,0.000994,0.001002,0.000930,0.000937,0.935614
0.650000,0.995380,0.994777,0.992976,0.996087,0.993225,0.993671,0.997387,0.994687,0.000715,0.000719,0.000693,0.000697,0.969231
0.655000,0.996899,0.996491,0.995188,0.997397,0.995356,0.995661,0.998276,0.996395,0.000504,0.000506,0.000504,0.000506,1.000000
0.660000,0.997958,0.997686,0.996766,0.998300,0.996879,0.997081,0.998883,0.997599,0.000348,0.000349,0.000359,0.000360,1.031609
0.665000,0.998680,0.998503,0.997868,0.998911,0.997943,0.998073,0.999289,0.998431,0.000235,0.000235,0.000249,0.000249,1.059574
0.670000,0.999163,0.999050,0.998621,0.999315,0.998671,0.998752,0.999556,0.998994,0.000155,0.000155,0.000169,0.000169,1.090323
0.675000,0.999479,0.999409,0.999126,0.999577,0.999158,0.999207,0.999728,0.999367,0.000101,0.000101,0.000112,0.000112,1.108911
0.680000,0.999682,0.999639,0.999457,0.999744,0.999477,0.999506,0.999836,0.999610,0.000064,0.000064,0.000072,0.000072,1.125000
0.685000,0.999810,0.999784,0.999669,0.999848,0.999682,0.999699,0.999903,0.999764,0.000039,0.000039,0.000046,0.000046,1.179487
0.690000,0.999888,0.999873,0.999802,0.999911,0.999811,0.999820,0.999944,0.999860,0.000024,0.000024,0.000028,0.000028,1.166667
0.695000,0.999936,0.999927,0.999884,0.999949,0.999889,0.999894,0.999968,0.999918,0.000014,0.000014,0.000018,0.000018,1.285714
0.700000,0.999964,0.999959,0.999934,0.999972,0.999937,0.999939,0.999982,0.999954,0.000008,0.000008,0.000010,0.000010,1.250000
0.705000,0.999980,0.999977,0.999963,0.999984,0.999965,0.999966,0.999990,0.999974,0.000005,0.000005,0.000006,0.000006,1.200000
0.710000,0.999989,0.999988,0.999980,0.999992,0.999981,0.999981,0.999995,0.999986,0.000003,0.000003,0.000003,0.000003,1.000000
0.715000,0.999994,0.999993,0.999989,0.999996,0.999990,0.999990,0.999997,0.999993,0.000001,0.000001,0.000001,0.000001,1.000000
0.720000,0.999997,0.999997,0.999994,0.999998,0.999995,0.999995,0.999999,0.999996,0.000001,0.000001,0.000001,0.000001,1.000000
0.725000,0.999998,0.999998,0.999997,0.999999,0.999997,0.999997,0.999999,0.999998,0.000000,0.000000,0.000000,0.000000,nan
0.730000,0.999999,0.999999,0.999998,0.999999,0.999999,0.999999,1.000000,0.999999,0.000000,0.000000,0.000000,0.000000,nan
0.735000,1.000000,1.000000,0.999999,1.000000,0.999999,0.999999,1.000000,0.999999,0.000000,0.000000,0.000001,0.000001,nan
0.740000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,nan
0.745000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,nan
0.750000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,nan
